ND169	174	530	ND-1	region	-	157	0
ND169	174	530	ND-1	region	-	158	0
ND169	174	530	ND-1	region	-	159	0
ND169	174	530	ND-1	region	-	160	0
ND169	174	530	ND-1	region	-	161	0
ND169	174	530	ND-1	region	-	162	0
ND169	174	530	ND-1	region	-	163	0
ND169	174	530	ND-1	region	-	164	0
ND169	174	530	ND-1	region	-	165	0
ND169	174	530	ND-1	region	-	166	0
ND169	174	530	ND-1	region	-	167	0
ND169	174	530	ND-1	region	-	168	0
ND169	174	530	ND-1	region	-	169	0
ND169	174	530	ND-1	region	-	170	0
ND169	174	530	ND-1	region	-	171	0
ND169	174	530	ND-1	region	-	172	0
ND169	174	530	ND-1	region	-	173	0
ND169	174	530	ND-1	region	-	174	0
ND169	174	530	ND-1	region	-	175	0
ND169	174	530	ND-1	region	-	176	0
ND169	174	530	ND-1	region	-	177	0
ND169	174	530	ND-1	region	-	178	0
ND169	174	530	ND-1	region	-	179	0
ND169	174	530	ND-1	region	-	180	0
ND169	174	530	ND-1	region	-	181	0
ND169	174	530	ND-1	region	-	182	0
ND169	174	530	ND-1	region	-	183	0
ND169	174	530	ND-1	region	-	184	0
ND169	174	530	ND-1	region	-	185	0
ND169	174	530	ND-1	region	-	186	0
ND169	174	530	ND-1	region	-	187	0
ND169	174	530	ND-1	region	-	188	0
ND169	174	530	ND-1	region	-	189	0
ND169	174	530	ND-1	region	-	190	0
ND169	174	530	ND-1	region	-	191	0
ND169	174	530	ND-1	region	-	192	0
ND169	174	530	ND-1	region	-	193	0
ND169	174	530	ND-1	region	-	194	0
ND169	174	530	ND-1	region	-	195	0
ND169	174	530	ND-1	region	-	196	0
ND169	174	530	ND-1	region	-	197	0
ND169	174	530	ND-1	region	-	198	0
ND169	174	530	ND-1	region	-	199	0
ND169	174	530	ND-1	region	-	200	0
ND169	174	530	ND-1	region	-	201	0
ND169	174	530	ND-1	region	-	202	0
ND169	174	530	ND-1	region	-	203	0
ND169	174	530	ND-1	region	-	204	0
ND169	174	530	ND-1	region	-	205	0
ND169	174	530	ND-1	region	-	206	0
ND169	174	530	ND-1	region	-	207	0
ND169	174	530	ND-1	region	-	208	0
ND169	174	530	ND-1	region	-	209	0
ND169	174	530	ND-1	region	-	210	0
ND169	174	530	ND-1	region	-	211	0
ND169	174	530	ND-1	region	-	212	0
ND169	174	530	ND-1	region	-	213	0
ND169	174	530	ND-1	region	-	214	0
ND169	174	530	ND-1	region	-	215	0
ND169	174	530	ND-1	region	-	216	0
ND169	174	530	ND-1	region	-	217	0
ND169	174	530	ND-1	region	-	218	0
ND169	174	530	ND-1	region	-	219	0
ND169	174	530	ND-1	region	-	220	0
ND169	174	530	ND-1	region	-	221	0
ND169	174	530	ND-1	region	-	222	0
ND169	174	530	ND-1	region	-	223	0
ND169	174	530	ND-1	region	-	224	0
ND169	174	530	ND-1	region	-	225	0
ND169	174	530	ND-1	region	-	226	0
ND169	174	530	ND-1	region	-	227	0
ND169	174	530	ND-1	region	-	228	0
ND169	174	530	ND-1	region	-	229	0
ND169	174	530	ND-1	region	-	230	0
ND169	174	530	ND-1	region	-	231	0
ND169	174	530	ND-1	region	-	232	0
ND169	174	530	ND-1	region	-	233	0
ND169	174	530	ND-1	region	-	234	0
ND169	174	530	ND-1	region	-	235	0
ND169	174	530	ND-1	region	-	236	0
ND169	174	530	ND-1	region	-	237	0
ND169	174	530	ND-1	region	-	238	0
ND169	174	530	ND-1	region	-	239	0
ND169	174	530	ND-1	region	-	240	0
ND169	174	530	ND-1	region	-	241	0
ND169	174	530	ND-1	region	-	242	0
ND169	174	530	ND-1	region	-	243	0
ND169	174	530	ND-1	region	-	244	0
ND169	174	530	ND-1	region	-	245	0
ND169	174	530	ND-1	region	-	246	0
ND169	174	530	ND-1	region	-	247	0
ND169	174	530	ND-1	region	-	248	0
ND169	174	530	ND-1	region	-	249	0
ND169	174	530	ND-1	region	-	250	0
ND169	174	530	ND-1	region	-	251	0
ND169	174	530	ND-1	region	-	252	0
ND169	174	530	ND-1	region	-	253	0
ND169	174	530	ND-1	region	-	254	0
ND169	174	530	ND-1	region	-	255	0
ND169	174	530	ND-1	region	-	256	0
ND169	174	530	ND-1	region	-	257	0
ND169	174	530	ND-1	region	-	258	0
ND169	174	530	ND-1	region	-	259	0
ND169	174	530	ND-1	region	-	260	0
ND169	174	530	ND-1	region	-	261	0
ND169	174	530	ND-1	region	-	262	0
ND169	174	530	ND-1	region	-	263	0
ND169	174	530	ND-1	region	-	264	0
ND169	174	530	ND-1	region	-	265	0
ND169	174	530	ND-1	region	-	266	0
ND169	174	530	ND-1	region	-	267	0
ND169	174	530	ND-1	region	-	268	0
ND169	174	530	ND-1	region	-	269	0
ND169	174	530	ND-1	region	-	270	0
ND169	174	530	ND-1	region	-	271	0
ND169	174	530	ND-1	region	-	272	0
ND169	174	530	ND-1	region	-	273	0
ND169	174	530	ND-1	region	-	274	0
ND169	174	530	ND-1	region	-	275	0
ND169	174	530	ND-1	region	-	276	0
ND169	174	530	ND-1	region	-	277	0
ND169	174	530	ND-1	region	-	278	0
ND169	174	530	ND-1	region	-	279	0
ND169	174	530	ND-1	region	-	280	0
ND169	174	530	ND-1	region	-	281	0
ND169	174	530	ND-1	region	-	282	0
ND169	174	530	ND-1	region	-	283	0
ND169	174	530	ND-1	region	-	284	0
ND169	174	530	ND-1	region	-	285	0
ND169	174	530	ND-1	region	-	286	0
ND169	174	530	ND-1	region	-	287	0
ND169	174	530	ND-1	region	-	288	0
ND169	174	530	ND-1	region	-	289	0
ND169	174	530	ND-1	region	-	290	0
ND169	174	530	ND-1	region	-	291	0
ND169	174	530	ND-1	region	-	292	0
ND169	174	530	ND-1	region	-	293	0
ND169	174	530	ND-1	region	-	294	0
ND169	174	530	ND-1	region	-	295	0
ND169	174	530	ND-1	region	-	296	0
ND169	174	530	ND-1	region	-	297	0
ND169	174	530	ND-1	region	-	298	0
ND169	174	530	ND-1	region	-	299	0
ND169	174	530	ND-1	region	-	300	0
ND169	174	530	ND-1	region	-	301	0
ND169	174	530	ND-1	region	-	302	0
ND169	174	530	ND-1	region	-	303	0
ND169	174	530	ND-1	region	-	304	0
ND169	174	530	ND-1	region	-	305	0
ND169	174	530	ND-1	region	-	306	0
ND169	174	530	ND-1	region	-	307	0
ND169	174	530	ND-1	region	-	308	0
ND169	174	530	ND-1	region	-	309	0
ND169	174	530	ND-1	region	-	310	0
ND169	174	530	ND-1	region	-	311	0
ND169	174	530	ND-1	region	-	312	0
ND169	174	530	ND-1	region	-	313	0
ND169	174	530	ND-1	region	-	314	0
ND169	174	530	ND-1	region	-	315	0
ND169	174	530	ND-1	region	-	316	0
ND169	174	530	ND-1	region	-	317	0
ND169	174	530	ND-1	region	-	318	0
ND169	174	530	ND-1	region	-	319	0
ND169	174	530	ND-1	region	-	320	0
ND169	174	530	ND-1	region	-	321	0
ND169	174	530	ND-1	region	-	322	0
ND169	174	530	ND-1	region	-	323	0
ND169	174	530	ND-1	region	-	324	0
ND169	174	530	ND-1	region	-	325	0
ND169	174	530	ND-1	region	-	326	0
ND169	174	530	ND-1	region	-	327	0
ND169	174	530	ND-1	region	-	328	0
ND169	174	530	ND-1	region	-	329	0
ND169	174	530	ND-1	region	-	330	0
ND169	174	530	ND-1	region	-	331	0
ND169	174	530	ND-1	region	-	332	0
ND169	174	530	ND-1	region	-	333	0
ND169	174	530	ND-1	region	-	334	0
ND169	174	530	ND-1	region	-	335	0
ND169	174	530	ND-1	region	-	336	0
ND169	174	530	ND-1	region	-	337	0
ND169	174	530	ND-1	region	-	338	0
ND169	174	530	ND-1	region	-	339	0
ND169	174	530	ND-1	region	-	340	0
ND169	174	530	ND-1	region	-	341	0
ND169	174	530	ND-1	region	-	342	0
ND169	174	530	ND-1	region	-	343	0
ND169	174	530	ND-1	region	-	344	0
ND169	174	530	ND-1	region	-	345	0
ND169	174	530	ND-1	region	-	346	0
ND169	174	530	ND-1	region	-	347	0
ND169	174	530	ND-1	region	-	348	0
ND169	174	530	ND-1	region	-	349	0
ND169	174	530	ND-1	region	-	350	0
ND169	174	530	ND-1	region	-	351	0
ND169	174	530	ND-1	region	-	352	0
ND169	174	530	ND-1	region	-	353	0
ND169	174	530	ND-1	region	-	354	0
ND169	174	530	ND-1	region	-	355	0
ND169	174	530	ND-1	region	-	356	0
ND169	1	173	NDgene	region	+	1	0
ND169	1	173	NDgene	region	+	2	0
ND169	1	173	NDgene	region	+	3	0
ND169	1	173	NDgene	region	+	4	0
ND169	1	173	NDgene	region	+	5	0
ND169	1	173	NDgene	region	+	6	0
ND169	1	173	NDgene	region	+	7	0
ND169	1	173	NDgene	region	+	8	0
ND169	1	173	NDgene	region	+	9	0
ND169	1	173	NDgene	region	+	10	0
ND169	1	173	NDgene	region	+	11	0
ND169	1	173	NDgene	region	+	12	0
ND169	1	173	NDgene	region	+	13	0
ND169	1	173	NDgene	region	+	14	0
ND169	1	173	NDgene	region	+	15	0
ND169	1	173	NDgene	region	+	16	0
ND169	1	173	NDgene	region	+	17	0
ND169	1	173	NDgene	region	+	18	0
ND169	1	173	NDgene	region	+	19	0
ND169	1	173	NDgene	region	+	20	0
ND169	1	173	NDgene	region	+	21	0
ND169	1	173	NDgene	region	+	22	0
ND169	1	173	NDgene	region	+	23	0
ND169	1	173	NDgene	region	+	24	0
ND169	1	173	NDgene	region	+	25	0
ND169	1	173	NDgene	region	+	26	0
ND169	1	173	NDgene	region	+	27	0
ND169	1	173	NDgene	region	+	28	0
ND169	1	173	NDgene	region	+	29	0
ND169	1	173	NDgene	region	+	30	0
ND169	1	173	NDgene	region	+	31	0
ND169	1	173	NDgene	region	+	32	0
ND169	1	173	NDgene	region	+	33	0
ND169	1	173	NDgene	region	+	34	0
ND169	1	173	NDgene	region	+	35	0
ND169	1	173	NDgene	region	+	36	0
ND169	1	173	NDgene	region	+	37	0
ND169	1	173	NDgene	region	+	38	0
ND169	1	173	NDgene	region	+	39	0
ND169	1	173	NDgene	region	+	40	0
ND169	1	173	NDgene	region	+	41	0
ND169	1	173	NDgene	region	+	42	0
ND169	1	173	NDgene	region	+	43	0
ND169	1	173	NDgene	region	+	44	0
ND169	1	173	NDgene	region	+	45	0
ND169	1	173	NDgene	region	+	46	0
ND169	1	173	NDgene	region	+	47	0
ND169	1	173	NDgene	region	+	48	0
ND169	1	173	NDgene	region	+	49	0
ND169	1	173	NDgene	region	+	50	0
ND169	1	173	NDgene	region	+	51	0
ND169	1	173	NDgene	region	+	52	0
ND169	1	173	NDgene	region	+	53	0
ND169	1	173	NDgene	region	+	54	0
ND169	1	173	NDgene	region	+	55	0
ND169	1	173	NDgene	region	+	56	0
ND169	1	173	NDgene	region	+	57	0
ND169	1	173	NDgene	region	+	58	0
ND169	1	173	NDgene	region	+	59	0
ND169	1	173	NDgene	region	+	60	0
ND169	1	173	NDgene	region	+	61	0
ND169	1	173	NDgene	region	+	62	0
ND169	1	173	NDgene	region	+	63	0
ND169	1	173	NDgene	region	+	64	0
ND169	1	173	NDgene	region	+	65	0
ND169	1	173	NDgene	region	+	66	0
ND169	1	173	NDgene	region	+	67	0
ND169	1	173	NDgene	region	+	68	0
ND169	1	173	NDgene	region	+	69	0
ND169	1	173	NDgene	region	+	70	0
ND169	1	173	NDgene	region	+	71	0
ND169	1	173	NDgene	region	+	72	0
ND169	1	173	NDgene	region	+	73	0
ND169	1	173	NDgene	region	+	74	0
ND169	1	173	NDgene	region	+	75	0
ND169	1	173	NDgene	region	+	76	0
ND169	1	173	NDgene	region	+	77	0
ND169	1	173	NDgene	region	+	78	0
ND169	1	173	NDgene	region	+	79	0
ND169	1	173	NDgene	region	+	80	0
ND169	1	173	NDgene	region	+	81	0
ND169	1	173	NDgene	region	+	82	0
ND169	1	173	NDgene	region	+	83	0
ND169	1	173	NDgene	region	+	84	0
ND169	1	173	NDgene	region	+	85	0
ND169	1	173	NDgene	region	+	86	0
ND169	1	173	NDgene	region	+	87	0
ND169	1	173	NDgene	region	+	88	0
ND169	1	173	NDgene	region	+	89	0
ND169	1	173	NDgene	region	+	90	0
ND169	1	173	NDgene	region	+	91	0
ND169	1	173	NDgene	region	+	92	0
ND169	1	173	NDgene	region	+	93	0
ND169	1	173	NDgene	region	+	94	0
ND169	1	173	NDgene	region	+	95	0
ND169	1	173	NDgene	region	+	96	0
ND169	1	173	NDgene	region	+	97	0
ND169	1	173	NDgene	region	+	98	0
ND169	1	173	NDgene	region	+	99	0
ND169	1	173	NDgene	region	+	100	0
ND169	1	173	NDgene	region	+	101	0
ND169	1	173	NDgene	region	+	102	0
ND169	1	173	NDgene	region	+	103	0
ND169	1	173	NDgene	region	+	104	0
ND169	1	173	NDgene	region	+	105	0
ND169	1	173	NDgene	region	+	106	0
ND169	1	173	NDgene	region	+	107	0
ND169	1	173	NDgene	region	+	108	0
ND169	1	173	NDgene	region	+	109	0
ND169	1	173	NDgene	region	+	110	0
ND169	1	173	NDgene	region	+	111	0
ND169	1	173	NDgene	region	+	112	0
ND169	1	173	NDgene	region	+	113	0
ND169	1	173	NDgene	region	+	114	0
ND169	1	173	NDgene	region	+	115	0
ND169	1	173	NDgene	region	+	116	0
ND169	1	173	NDgene	region	+	117	0
ND169	1	173	NDgene	region	+	118	0
ND169	1	173	NDgene	region	+	119	0
ND169	1	173	NDgene	region	+	120	0
ND169	1	173	NDgene	region	+	121	0
ND169	1	173	NDgene	region	+	122	0
ND169	1	173	NDgene	region	+	123	0
ND169	1	173	NDgene	region	+	124	0
ND169	1	173	NDgene	region	+	125	0
ND169	1	173	NDgene	region	+	126	0
ND169	1	173	NDgene	region	+	127	0
ND169	1	173	NDgene	region	+	128	0
ND169	1	173	NDgene	region	+	129	0
ND169	1	173	NDgene	region	+	130	0
ND169	1	173	NDgene	region	+	131	0
ND169	1	173	NDgene	region	+	132	0
ND169	1	173	NDgene	region	+	133	0
ND169	1	173	NDgene	region	+	134	0
ND169	1	173	NDgene	region	+	135	0
ND169	1	173	NDgene	region	+	136	0
ND169	1	173	NDgene	region	+	137	0
ND169	1	173	NDgene	region	+	138	0
ND169	1	173	NDgene	region	+	139	0
ND169	1	173	NDgene	region	+	140	0
ND169	1	173	NDgene	region	+	141	0
ND169	1	173	NDgene	region	+	142	0
ND169	1	173	NDgene	region	+	143	0
ND169	1	173	NDgene	region	+	144	0
ND169	1	173	NDgene	region	+	145	0
ND169	1	173	NDgene	region	+	146	0
ND169	1	173	NDgene	region	+	147	0
ND169	1	173	NDgene	region	+	148	0
ND169	1	173	NDgene	region	+	149	0
ND169	1	173	NDgene	region	+	150	0
ND169	1	173	NDgene	region	+	151	0
ND169	1	173	NDgene	region	+	152	0
ND169	1	173	NDgene	region	+	153	0
ND169	1	173	NDgene	region	+	154	0
ND169	1	173	NDgene	region	+	155	0
ND169	1	173	NDgene	region	+	156	0
ND169	1	173	NDgene	region	+	157	0
ND169	1	173	NDgene	region	+	158	0
ND169	1	173	NDgene	region	+	159	0
ND169	1	173	NDgene	region	+	160	0
ND169	1	173	NDgene	region	+	161	0
ND169	1	173	NDgene	region	+	162	0
ND169	1	173	NDgene	region	+	163	0
ND169	1	173	NDgene	region	+	164	0
ND169	1	173	NDgene	region	+	165	0
ND169	1	173	NDgene	region	+	166	0
ND169	1	173	NDgene	region	+	167	0
ND169	1	173	NDgene	region	+	168	0
ND169	1	173	NDgene	region	+	169	0
ND169	1	173	NDgene	region	+	170	0
ND169	1	173	NDgene	region	+	171	0
ND169	1	173	NDgene	region	+	172	0
ND169	531	1651	NDgene	region	+	1	5
ND169	531	1651	NDgene	region	+	2	5
ND169	531	1651	NDgene	region	+	3	9
ND169	531	1651	NDgene	region	+	4	13
ND169	531	1651	NDgene	region	+	5	16
ND169	531	1651	NDgene	region	+	6	17
ND169	531	1651	NDgene	region	+	7	17
ND169	531	1651	NDgene	region	+	8	17
ND169	531	1651	NDgene	region	+	9	17
ND169	531	1651	NDgene	region	+	10	19
ND169	531	1651	NDgene	region	+	11	21
ND169	531	1651	NDgene	region	+	12	24
ND169	531	1651	NDgene	region	+	13	29
ND169	531	1651	NDgene	region	+	14	38
ND169	531	1651	NDgene	region	+	15	54
ND169	531	1651	NDgene	region	+	16	54
ND169	531	1651	NDgene	region	+	17	54
ND169	531	1651	NDgene	region	+	18	55
ND169	531	1651	NDgene	region	+	19	54
ND169	531	1651	NDgene	region	+	20	54
ND169	531	1651	NDgene	region	+	21	53
ND169	531	1651	NDgene	region	+	22	50
ND169	531	1651	NDgene	region	+	23	50
ND169	531	1651	NDgene	region	+	24	50
ND169	531	1651	NDgene	region	+	25	50
ND169	531	1651	NDgene	region	+	26	46
ND169	531	1651	NDgene	region	+	27	42
ND169	531	1651	NDgene	region	+	28	39
ND169	531	1651	NDgene	region	+	29	39
ND169	531	1651	NDgene	region	+	30	39
ND169	531	1651	NDgene	region	+	31	39
ND169	531	1651	NDgene	region	+	32	39
ND169	531	1651	NDgene	region	+	33	39
ND169	531	1651	NDgene	region	+	34	36
ND169	531	1651	NDgene	region	+	35	31
ND169	531	1651	NDgene	region	+	36	28
ND169	531	1651	NDgene	region	+	37	20
ND169	531	1651	NDgene	region	+	38	6
ND169	531	1651	NDgene	region	+	39	4
ND169	531	1651	NDgene	region	+	40	5
ND169	531	1651	NDgene	region	+	41	4
ND169	531	1651	NDgene	region	+	42	6
ND169	531	1651	NDgene	region	+	43	6
ND169	531	1651	NDgene	region	+	44	7
ND169	531	1651	NDgene	region	+	45	8
ND169	531	1651	NDgene	region	+	46	8
ND169	531	1651	NDgene	region	+	47	8
ND169	531	1651	NDgene	region	+	48	9
ND169	531	1651	NDgene	region	+	49	11
ND169	531	1651	NDgene	region	+	50	11
ND169	531	1651	NDgene	region	+	51	11
ND169	531	1651	NDgene	region	+	52	11
ND169	531	1651	NDgene	region	+	53	11
ND169	531	1651	NDgene	region	+	54	11
ND169	531	1651	NDgene	region	+	55	11
ND169	531	1651	NDgene	region	+	56	11
ND169	531	1651	NDgene	region	+	57	11
ND169	531	1651	NDgene	region	+	58	11
ND169	531	1651	NDgene	region	+	59	10
ND169	531	1651	NDgene	region	+	60	10
ND169	531	1651	NDgene	region	+	61	10
ND169	531	1651	NDgene	region	+	62	9
ND169	531	1651	NDgene	region	+	63	8
ND169	531	1651	NDgene	region	+	64	8
ND169	531	1651	NDgene	region	+	65	6
ND169	531	1651	NDgene	region	+	66	6
ND169	531	1651	NDgene	region	+	67	5
ND169	531	1651	NDgene	region	+	68	4
ND169	531	1651	NDgene	region	+	69	5
ND169	531	1651	NDgene	region	+	70	5
ND169	531	1651	NDgene	region	+	71	4
ND169	531	1651	NDgene	region	+	72	2
ND169	531	1651	NDgene	region	+	73	2
ND169	531	1651	NDgene	region	+	74	2
ND169	531	1651	NDgene	region	+	75	1
ND169	531	1651	NDgene	region	+	76	1
ND169	531	1651	NDgene	region	+	77	1
ND169	531	1651	NDgene	region	+	78	1
ND169	531	1651	NDgene	region	+	79	1
ND169	531	1651	NDgene	region	+	80	1
ND169	531	1651	NDgene	region	+	81	1
ND169	531	1651	NDgene	region	+	82	1
ND169	531	1651	NDgene	region	+	83	1
ND169	531	1651	NDgene	region	+	84	1
ND169	531	1651	NDgene	region	+	85	1
ND169	531	1651	NDgene	region	+	86	1
ND169	531	1651	NDgene	region	+	87	1
ND169	531	1651	NDgene	region	+	88	1
ND169	531	1651	NDgene	region	+	89	1
ND169	531	1651	NDgene	region	+	90	1
ND169	531	1651	NDgene	region	+	91	0
ND169	531	1651	NDgene	region	+	92	0
ND169	531	1651	NDgene	region	+	93	0
ND169	531	1651	NDgene	region	+	94	0
ND169	531	1651	NDgene	region	+	95	0
ND169	531	1651	NDgene	region	+	96	0
ND169	531	1651	NDgene	region	+	97	0
ND169	531	1651	NDgene	region	+	98	0
ND169	531	1651	NDgene	region	+	99	0
ND169	531	1651	NDgene	region	+	100	0
ND169	531	1651	NDgene	region	+	101	0
ND169	531	1651	NDgene	region	+	102	0
ND169	531	1651	NDgene	region	+	103	0
ND169	531	1651	NDgene	region	+	104	0
ND169	531	1651	NDgene	region	+	105	0
ND169	531	1651	NDgene	region	+	106	0
ND169	531	1651	NDgene	region	+	107	0
ND169	531	1651	NDgene	region	+	108	0
ND169	531	1651	NDgene	region	+	109	0
ND169	531	1651	NDgene	region	+	110	0
ND169	531	1651	NDgene	region	+	111	0
ND169	531	1651	NDgene	region	+	112	0
ND169	531	1651	NDgene	region	+	113	0
ND169	531	1651	NDgene	region	+	114	0
ND169	531	1651	NDgene	region	+	115	0
ND169	531	1651	NDgene	region	+	116	0
ND169	531	1651	NDgene	region	+	117	0
ND169	531	1651	NDgene	region	+	118	0
ND169	531	1651	NDgene	region	+	119	0
ND169	531	1651	NDgene	region	+	120	0
ND169	531	1651	NDgene	region	+	121	0
ND169	531	1651	NDgene	region	+	122	0
ND169	531	1651	NDgene	region	+	123	0
ND169	531	1651	NDgene	region	+	124	0
ND169	531	1651	NDgene	region	+	125	0
ND169	531	1651	NDgene	region	+	126	0
ND169	531	1651	NDgene	region	+	127	0
ND169	531	1651	NDgene	region	+	128	0
ND169	531	1651	NDgene	region	+	129	0
ND169	531	1651	NDgene	region	+	130	0
ND169	531	1651	NDgene	region	+	131	0
ND169	531	1651	NDgene	region	+	132	0
